particle_uid,material,acquisition_id,particle_id,npz_path,particle_type,n_components,oil_id,bitumen_id,oil_mix_id,bbox_height,bbox_width,bbox_area,distance_m,recon_pixel_um,numerical_aperture,lateral_resolution_um,axial_resolution_um,bbox_height_um,bbox_width_um,bbox_area_um2,area_um2,equiv_diameter_um,feret_max_um,feret_min_um,area_px,perimeter_px,perimeter_um,equiv_diameter_px,circularity,solidity,convex_deviation,feret_max_px,feret_min_px,aspect_ratio,amp_mean,amp_std,amp_contrast,rim_ratio,radial_gradient,phase_mean,phase_std,phase_contrast,Ra_optical,Rq_optical,Rt_optical,mean_opd,max_opd,integrated_opd,integrated_opd_per_area,mean_phase_gradient,std_phase_gradient,max_phase_gradient,edge_phase_gradient_mean,edge_phase_gradient_std,edge_phase_gradient_max,laplacian_variance,center_edge_phase_difference
Succinic Acid_Succinic Acid 2 (H3)_raw1350,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1350,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1350.npz,single,1,0,0,0,112,132,14784,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,122.35876360774712,144.20854282341625,17645.179001548066,12838.82511631849,127.85499538944784,158.8623205070225,116.06241819085676,10757,417.36248173426384,455.96390393987025,117.03092660795328,0.7760223338124204,0.953127768916398,0.04687223108271586,145.41320435228707,106.23669653158319,1.368766246501811,0.6512312001487404,0.12412308120069118,0.31696599999999997,1.066117089426032,-0.038876008322352495,0.4341606033280655,0.25418864182959794,0.684254,0.22829184825818563,0.25418864182959794,0.78519,0.027985016476745582,0.05061158225536174,301.03482224035224,0.027985016476719565,0.016168252228946564,0.017396630496932224,0.08261924488277535,0.04051137712165122,0.022358091627134768,0.07423059291828403,5.4210468120998194e-05,0.26044002905742913
Succinic Acid_Succinic Acid 2 (H3)_raw1353,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1353,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1353.npz,single,1,0,0,0,132,123,16236,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,144.20854282341625,134.37614217636514,19378.187653485824,15931.26686368125,142.4230282242584,159.0425302209719,138.21228410030713,13348,454.00714267493646,495.99779148920777,130.36564517972116,0.8137681557269748,0.9591147517417841,0.040885248257497384,145.57815770231468,126.5113782030264,1.1507119736589209,0.5696527944261313,0.1042376370126722,0.26961800000000014,1.2532303280431023,-0.11927262741568656,0.28058618369793226,0.13954932085055086,0.389769,0.11981974521643214,0.13954932085055086,0.47385,0.01808595463002068,0.03054330576255831,241.41132240151603,0.018085954630007128,0.010882217713251792,0.01253735468117787,0.056865562953337556,0.0341560372809628,0.015284228827066202,0.05186577725244267,8.28734222013644e-05,-0.024137233603665625
Succinic Acid_Succinic Acid 2 (H3)_raw1355,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1355,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1355.npz,single,1,0,0,0,72,72,5184,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,78.65920517640886,78.65920517640886,6187.270558984387,4937.642419467285,79.28935354905823,85.64026468531137,81.44047012787019,4137,247.5807358037436,270.47922076823534,72.57680067741597,0.8481285567532184,0.9681722443225645,0.03182775567509519,78.39005038906404,74.54580600015106,1.0515688889178445,0.5785080323906212,0.09353148051395131,0.24192600000000003,0.8267409247745285,0.10261404131801943,0.31346225042301185,0.1294879768206466,0.3518,0.1110319589507752,0.1294879768206466,0.49435999999999997,0.020205071984150412,0.03389639801911267,83.58838279843026,0.020205071984101573,0.01584844402800824,0.012879351636284,0.06355212132572759,0.031668371418956544,0.01462042624335473,0.05827107730255207,0.00013482868852373055,0.17671930939394165
Succinic Acid_Succinic Acid 2 (H3)_raw1359,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1359,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1359.npz,single,1,0,0,0,203,193,39179,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,221.77525903904166,210.8503694312071,46761.39529908358,29233.182446220024,192.92704296957731,261.9833174750165,173.2616306263856,24493,708.3990616607231,773.9181546936991,176.59404341369597,0.61333237825331,0.9229059120536105,0.07709408794601262,239.80408670412604,158.5934840953766,1.5120677124408854,0.5905711709468011,0.13526162914203316,0.34710599999999997,1.4888073736038683,-0.21019887199465842,0.4450003294818927,0.3522871124249805,0.930588,0.3072365552170066,0.3522871124249805,1.17132,0.028683720856398955,0.07730160360621649,702.5503749357796,0.02868372085638724,0.016891170891709762,0.021623438914279747,0.140850947103667,0.04866808530945558,0.03616310853227426,0.12996457305742976,6.82909466816847e-05,-0.059574209652919374
Succinic Acid_Succinic Acid 2 (H3)_raw135,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),135,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw135.npz,single,1,0,0,0,93,91,8463,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,101.60147335286145,99.41649543129454,10100.862411397544,7805.700126496507,99.69215653901571,111.03687179063671,99.28727309414255,6540,320.79393923934003,350.46383730521785,91.25232392968391,0.7986110282921913,0.9422273447616449,0.05777265523691432,101.6366075781753,90.881717489338,1.118339423879165,0.6016141896024465,0.10367125348585289,0.2504860000000001,0.9597584342695797,0.022838066312175775,0.3496484220183486,0.23130936211966696,0.6356990000000001,0.20236938290828493,0.23130936211966696,0.80964,0.022537551256943015,0.05218757429059346,147.39558522040733,0.022537551256908556,0.018027310130628294,0.01895956628099582,0.09482644567840766,0.04358748706937118,0.028953748787760192,0.09035956023022688,6.671303258258054e-05,-0.007874066200162122
Succinic Acid_Succinic Acid 2 (H3)_raw1364,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1364,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1364.npz,single,1,0,0,0,152,83,12616,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,166.0583220390854,90.67658374502689,15057.601344935769,10775.208064527595,117.1299321715238,170.16195068246594,95.19465656038737,9028,419.5218613006979,458.32300227834077,107.21383590688772,0.6446028490729985,0.9037941735900452,0.09620582640895363,155.7562197795003,87.13557754590073,1.7875157790450407,0.5726510821887462,0.10199050898375549,0.24925700000000006,0.9956737723986953,0.0022732318238980476,0.4767791770048737,0.21905365520462156,0.594522,0.1890750650096809,0.21905365520462156,0.7549899999999999,0.0307321139273626,0.04880934351077773,277.44952453622955,0.030732113927328556,0.022235628247399056,0.022286258042620636,0.09140665252048126,0.052877935408191114,0.027125275712060422,0.08468516000457221,8.50338961140146e-05,0.13543100298864436
Succinic Acid_Succinic Acid 2 (H3)_raw1365,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1365,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1365.npz,single,1,0,0,0,182,111,20202,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,198.83299086258907,121.26627464696367,24111.736078819944,16951.736834347077,146.91365385638724,203.57850982472678,120.50184018745293,14203,530.9188309203679,580.0229618525603,134.4760991919141,0.6331894821864937,0.8968238934135904,0.10317610658577812,186.34376834227646,110.30028175391124,1.689422414695407,0.6608582053087375,0.1223550424186237,0.3078860000000001,1.0500553276888718,-0.030036183414593243,0.4959717982116454,0.20097004868767313,0.5482100000000001,0.1708050941544941,0.20097004868767313,0.7650399999999999,0.03196922714442156,0.051199436953165964,454.05893313221947,0.03196922714439905,0.015901640732906126,0.017050328137707373,0.08393173312281836,0.0442489547428448,0.0193964289487192,0.08010961193889284,3.914579933745119e-05,0.27363292449507093
Succinic Acid_Succinic Acid 2 (H3)_raw1368,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1368,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1368.npz,irregular,1,0,0,0,123,172,21156,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,134.37614217636514,187.9081012547545,25250.36573029971,17310.990005306627,148.462241102819,199.37549390732536,133.48450872109817,14504,555.6883835420683,607.083424655313,135.8935846787434,0.5902486723309639,0.8708495947157785,0.12915040528362104,182.49657531033287,122.18385129070086,1.4936227118601415,0.6118769884169885,0.10421027776822173,0.23803400000000002,1.1046900849694026,-0.05693556305029723,0.5560262403474903,0.2993679156890985,0.8336650000000001,0.2566526389365096,0.2993679156890985,1.0906799999999999,0.03584020147924266,0.07045167830625432,519.8262822549356,0.03584020147921795,0.019723426884443472,0.022055882524506697,0.1294451453319127,0.051672324985081286,0.03246570849954483,0.12330770707867372,7.16123769970754e-05,0.27795282987980097
Succinic Acid_Succinic Acid 2 (H3)_raw1370,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1370,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1370.npz,aggregate,1,0,0,0,184,94,17296,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,201.01796878415598,102.6939623136449,20643.331710685565,17802.725242633318,150.55608185316075,208.5967421671897,106.60434696735621,14916,514.3086578651014,561.8765311529789,137.81016308411253,0.7086218967870713,0.9602781175555525,0.039721882443803695,190.93716243832682,97.57933562175955,1.9567376762888011,0.4692325616787343,0.1358079806387072,0.37033499999999997,1.5990242388727343,-0.19239427922686486,0.4428518054438187,0.30861594263621744,0.8301450000000001,0.2662240773347282,0.30861594263621744,1.1043100000000001,0.028545231826889398,0.07203733900427887,425.78067792988224,0.028545231826870257,0.017475451043131984,0.016644596524652933,0.0939309248863227,0.034941285775355685,0.02612340778601655,0.0852106984186845,6.193465414764443e-05,0.3918070646912909
Succinic Acid_Succinic Acid 2 (H3)_raw1371,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1371,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1371.npz,single,1,0,0,0,92,72,6624,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,100.50898439207799,78.65920517640886,7905.9568253689395,5944.983536709343,87.00223061357589,101.10098494312679,80.56605239277889,4981,279.0365799264593,304.8443832244274,79.63671372128465,0.8039038808699308,0.9565968888016966,0.04340311119638294,92.5418824100742,73.74541554635258,1.254883191374888,0.560648996185505,0.08804839344765636,0.22897000000000006,0.8595360584282291,0.07986107087859556,0.4037787452318812,0.13886994539323083,0.36085,0.11366916359903026,0.13886994539323083,0.66679,0.026026670203734264,0.04495283621147656,129.63884428480037,0.026026670203682014,0.018571469061348402,0.01783690407010166,0.08212433622258386,0.04707546764623201,0.01751562705758813,0.07577376541389508,9.223409111909336e-05,0.07008260556746909
Succinic Acid_Succinic Acid 2 (H3)_raw1372,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1372,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1372.npz,single,1,0,0,0,133,84,11172,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,145.30103178419972,91.76907270581034,13334.140950033483,11472.230828116884,120.85900031312622,149.19575802930464,92.23324244353293,9612,385.03657992645935,420.6482130674739,110.62720508082262,0.8147411355269506,0.9814171941995288,0.018582805799450087,136.56500283747664,84.42487361830156,1.6175920316435295,0.495605418227216,0.10710849946429361,0.29160499999999995,1.1824040252031975,-0.07459504610607237,0.4863037442779859,0.33388981168926085,0.9234789999999999,0.29418855019903334,0.33388981168926085,1.04441,0.03134604612210508,0.0673203207164156,301.298195325674,0.03134604612207246,0.02172979669551787,0.022385792666560295,0.11626970252391633,0.045632089331732725,0.03335801160558587,0.10730777010543088,6.026744004938322e-05,0.2850839660009731
Succinic Acid_Succinic Acid 2 (H3)_raw1375,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1375,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1375.npz,single,1,0,0,0,182,133,24206,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,198.83299086258907,145.30103178419972,28890.638725072546,19998.824360791357,159.57222196977915,207.09222584863426,153.41677633795527,16756,542.0315292925759,592.1634621487138,146.06300630749178,0.71668962316931,0.9555745651548585,0.044425434844571184,189.5600168811978,140.42867419725278,1.3498668841303225,0.5553102303652423,0.12295026006972148,0.323565,1.292291578805234,-0.1308947424812088,0.45677927727381235,0.2141702044402484,0.609225,0.17424676929927252,0.2141702044402484,0.85502,0.029442965351428624,0.05511266707418509,493.346327428538,0.02944296535141105,0.014648812124230456,0.017830294321605013,0.10277077648826052,0.048252832743647764,0.023030087374491477,0.0928398761308954,5.445117591858903e-05,0.10222089411525154
Succinic Acid_Succinic Acid 2 (H3)_raw1382,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1382,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1382.npz,single,1,0,0,0,92,83,7636,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,100.50898439207799,90.67658374502689,9113.81134035586,7581.3160861629685,98.24882412548001,106.41537879492374,94.18022771266132,6352,310.16652224137056,338.85350155329377,89.93118251284008,0.8297180010804739,0.9627159745362797,0.03728402546220479,97.40636529508737,86.20702917228735,1.1299120991678975,0.5803953920025189,0.09233220189820841,0.24497000000000002,0.9402868237422154,0.03318569658784154,0.32096983942065493,0.160725112265598,0.4485770000000001,0.13151033285297795,0.160725112265598,0.68116,0.020688994293519693,0.045921636223318386,131.41649175243708,0.020688994293487122,0.015713136888082114,0.01415903861704935,0.08346022046460219,0.03207455093032082,0.020547357864395644,0.07814486371477014,8.998400036236573e-05,0.15125664103364142
Succinic Acid_Succinic Acid 2 (H3)_raw1383,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1383,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1383.npz,irregular,1,0,0,0,113,172,19436,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,123.45125256853058,187.9081012547545,23197.490467673717,15045.666023641432,138.40786450985553,188.3648670633819,118.12971390911447,12606,516.0904037956218,563.8230689129932,126.69040098180865,0.594751572676607,0.861830860736404,0.1381691392629123,172.41809649801846,108.12897717922945,1.5945595805667006,0.6122230088846581,0.10929747783320122,0.2603149999999999,0.9600446369563137,0.023439660916042104,0.3152528391242266,0.2058268600904383,0.5581750000000001,0.17641289665596713,0.2058268600904383,0.79313,0.020320489306501755,0.051138202088811355,256.1600881977611,0.020320489306485633,0.015213920635913756,0.01642629518367739,0.09318161031018946,0.04179483590066436,0.02554757002308571,0.08542960801150853,5.468769199416963e-05,-0.08329408342937716
Succinic Acid_Succinic Acid 2 (H3)_raw1385,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1385,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1385.npz,irregular,1,0,0,0,172,263,45236,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,187.9081012547545,287.32459668604906,53990.619407063605,37350.39445849873,218.07338039297156,297.0043309822049,177.61380904444863,31294,819.3279938488577,895.1067885407327,199.61151848764186,0.5858080766419035,0.8740120094956364,0.12598799050408435,271.8602582210206,162.57721168832356,1.6721916644886454,0.6333281398990221,0.1530090098995391,0.4344100000000001,1.2459978990809717,-0.12970718684907778,0.6626358445708442,0.2675022957551024,0.734421,0.21181891006704204,0.2675022957551024,1.13424,0.042712016903995696,0.07311056057428329,1336.6298569936414,0.04271201690398205,0.018309657705856193,0.023600763314062315,0.13226765005094787,0.0716538038171142,0.02454636482663869,0.12042912106297213,0.00013684111752102672,0.0453743332224662
Succinic Acid_Succinic Acid 2 (H3)_raw1388,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1388,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1388.npz,aggregate,1,0,0,0,182,121,22022,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,198.83299086258907,132.19116425479822,26283.96455438931,16251.133474369486,143.84570131337458,209.3763002684411,99.06079547067868,13616,524.1320343559644,572.6084615268664,131.66787626871627,0.6228421548469656,0.9338820301776859,0.06611796982162817,191.65072397463047,90.67441322211552,2.1136141626322296,0.6535852100470037,0.1409254456124872,0.353575,0.9194800682166492,0.05175617320980197,0.6415322605757932,0.2665400146442968,0.68767,0.23917614156131206,0.2665400146442968,0.9163300000000001,0.041351727321539904,0.06482580571586477,563.0451192100874,0.04135172732150953,0.019744953300182853,0.023512344119439588,0.10982692031100572,0.057671060126292896,0.024862288954593123,0.10265091487658548,8.734808360413265e-05,0.3725360143824643
Succinic Acid_Succinic Acid 2 (H3)_raw1389,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1389,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1389.npz,single,1,0,0,0,132,113,14916,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,144.20854282341625,123.45125256853058,17802.725242633318,13944.035868174113,133.24450412893128,149.61914523101242,125.3689537062187,11683,428.7350647362943,468.3883253251821,121.96416523364928,0.7987046850816685,0.9552739165977471,0.04472608340143522,136.95254652615992,114.75535058616325,1.1934305967139203,0.6590556466660961,0.15653119163766402,0.401646,1.159015516067315,-0.08993442961040687,0.6212412231447402,0.27952852033023856,0.77312,0.2356946834958809,0.27952852033023856,1.03104,0.04004381266395594,0.06685622490235962,467.8318633529972,0.04004381266392166,0.021234766552428362,0.023934950392055742,0.11352830186786024,0.05744312818783543,0.02982781856013135,0.10247503952182699,7.257819579635037e-05,0.3389695793131972
Succinic Acid_Succinic Acid 2 (H3)_raw1393,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1393,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1393.npz,single,1,0,0,0,132,103,13596,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,144.20854282341625,112.52636296069602,16227.262831780812,11007.946829767168,118.38814640833613,146.02209248032761,108.7793753242714,9223,398.7766952966369,435.65913742928393,108.36553105620074,0.7288237772110799,0.9409304223618231,0.059069577637156624,133.6600164596728,99.57022837673568,1.3423692868711155,0.527603356825328,0.08468249562295933,0.200702,1.0261239292285322,-0.012595262387940065,0.33478294698037514,0.21325095904571056,0.5917680000000002,0.18595600223028078,0.21325095904571056,0.70727,0.02157935615429344,0.045589034223244944,199.0264018110484,0.021579356154270042,0.015478934312139574,0.016915659414290508,0.08667177236563242,0.03844122789266093,0.024193976705559277,0.08029729322959772,7.424567259798121e-05,0.0463676269897772
Succinic Acid_Succinic Acid 2 (H3)_raw1395,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1395,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1395.npz,single,1,0,0,0,202,132,26664,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,220.68277007825822,144.20854282341625,31824.340699220622,24274.05644842293,175.80298228774635,226.81975760334538,152.9750253202659,20338,617.4457428549491,674.5526579517726,160.91968761100594,0.6703791612717914,0.9196888848688977,0.08031111513065012,207.6174366473105,140.02432135384043,1.4827241056406393,0.664741648146327,0.10069142522427736,0.222186,1.0953947509532167,-0.05766240749931961,0.3099714652374865,0.17940942635436313,0.500386,0.14173350675250188,0.17940942635436313,0.77424,0.019980063818543344,0.04990576987148496,406.35453794153455,0.01998006381853352,0.012502147957844677,0.013515584659392973,0.0926331630680935,0.04132607827025504,0.015483885853329424,0.08550669242813687,0.00011742516751162218,-0.12200088471662968
Succinic Acid_Succinic Acid 2 (H3)_raw1398,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1398,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1398.npz,single,1,0,0,0,162,153,24786,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,176.98321164691995,167.15081099986884,29582.8873601441,18756.357414050857,154.53587277637547,182.8344821995554,155.42714655384884,15715,533.9310242291876,583.3137497901918,141.45302911395387,0.6927139546791895,0.9037322445218795,0.09626775547754542,167.35590817177624,142.26884859540127,1.1763355774932862,0.6033115081132675,0.12432379107301993,0.32461599999999996,1.2371782256713544,-0.11876307167087319,0.7481357651924913,0.26397932178199235,0.736532,0.21791997454580167,0.26397932178199235,1.1139700000000001,0.048223149579360115,0.07646107452075956,757.8267956396442,0.048223149579329425,0.021935726135061718,0.023462404261505396,0.1277860340569344,0.0635926389905178,0.022463662233995936,0.120608443526977,0.00012803170192199359,0.4882161318409637
Succinic Acid_Succinic Acid 2 (H3)_raw1400,Succinic Acid,Succinic Acid_Succinic Acid 2 (H3),1400,/Users/arushimukherji/Desktop/AriyaLab/Processed_Data/NPZ/Succinic Acid_Succinic Acid 2 (H3)_raw1400.npz,single,1,0,0,0,92,92,8464,0.02468,1.0924889607834565,0.2423953981765381,0.8354118994145177,6.892968312922194,100.50898439207799,100.50898439207799,10102.055943526979,7458.382276831296,97.44899822272923,119.8007673449567,89.48841072081377,6249,319.9655121145938,349.5587898166191,89.19906902569124,0.767032999984129,0.9528819762108068,0.047118023787668314,109.65856099730654,81.91241644825314,1.3387294106575598,0.544837658825412,0.0859444440531321,0.2129419999999999,0.9076303648724433,0.049097653066385416,0.4163788222115538,0.17192592586944766,0.468224,0.14746623137909778,0.17192592586944766,0.65014,0.026838842840268853,0.04580690142484344,167.71592890884006,0.026838842840225904,0.017687415826130214,0.017378665120035892,0.08571063542524929,0.0420908047653018,0.019608014769622296,0.07727507036554543,5.068367145685347e-05,0.19816308460122178
